index,text,Label
4202,"b'@BERKARYA_NET ""Jasa kesehatan juga sama. Seorang artis yang melakukan operasi plastik tak bisa dipukul rata dengan orang miskin yang operasi kutil. Sama-sama enggak kena PPN. Adil enggak yang seperti itu?,"" tanya Staf Khusus Bidan Komunikasi Strategis Kemenkeu dalam artikel berita tersebut.'",negatif
5331,b'Sentilan Anggota DPR ke Sri Mulyani soal PPN Sembako,negatif
1572,"b'@syaltout @HajMinistry @YaqutCQoumas Cb kita tanya yuk @hnurwahid @PKSejahtera @MardaniAliSera @msaid_didu @tifsembiring , kalau mingkem ya gpp dah kebiasaan hahahha, masih ada lho yg bisa digoreng soal PPN , monggo'",negatif
20839,"b'Yg jelas pemerintahan sudah dikelola oleh pewaris PKI dulu. usah ngeles kemana mana... Hutang negara sudah dibayar lunas diera SBY, koruptor sudah ditangkapin namun dibebaskan diera selanjutnya. picex....",negatif
1204,b'Sri Mulyani Bingung Dokumen PPN Sembako Bocor ke Publik,negatif
6297,"b' pernah sebut Sri Mulyani sbg SPG Bank Dunia. Mulyani pun di anggap nya tak bisa kelola uang negara hingga hutang semakin jumbo. beginilah komentar org yg gada isi otak nya MAKANYA DIPECAT. Dibanding dia, SM mah jauh lbh baik dr pd RR. Gak level SATT!!",positif
2676,b'MIRIS.. ALASAN DI BALIK PAJAK BARU INI BIKIN SESEK DADA!! SEDIH INDONESI... via @YouTube',negatif
17590,"b'@Indonesian_002 @jonnedi woy..dari dulu naek haji memang di subsidi dr apbn, sblm ada bpih smpi skrg tetap disubsidi, stlh terbentuk bpih,selain lembaganya dibiayai oleh apbn, tetap kekurangan biaya haji apbn tanggung,stlh hasil usaha dr bpih dan usaha lainnya! dr sejak orde baru woy '",positif
11080,"b'Keliling bawa Proposal minta minta Jabatan.. tunjuk jd menteri Perindustrian, malah minta menteri Keuangan atau BUMN. kan Lizal lamli gede bacot..",negatif
18968,"b'@mardiasih @jokowi pak tolong batalkan keputusan kementerian ESDM untuk tambang emas di wilayah sanghie, ini bukan karena hanya masalah ekonomi tetapi kalau membabibuta menghancurkan negara sendiri lebih baik kita tetap menjadi negara berkembang yang memiliki kekayaan alam yang melimpah'",negatif
16447,"b'@msaid_didu tinggal kontak china, seperti biasanya bahan material, tenaga kerja & upahnya, dll semuanya dari china, masukan utang di APBN, kalo ngga kebayar disita jadi milik china. gitu aja. Beres kan ?'",negatif
14606,"b'@WagimanDeep212_ Dugaan polisi ada keterlibatan orang dalam terbukti benar. Hrs diungkap tuntas, menghambat arus ekspor impor, menghambat perekonomian.'",negatif
1360,"b'@detikfinance Amnesty, Relaksasi, pajak hanya untuk horang kaya...yg miskin...mo beli sembako sama sekolah kudu bayar PPN....'",negatif
5695,"b'@WagimanDeep212_ @prastow Betul , itu utk rasa keadilan, kok yg miskin dan kaya diperlakukan sama? Itu tujuannya.",positif
13916,b'@Hunter_RIco @TheScr4ppy @detikcom Apapun alasannya era orde baru lebih baik daripada era jokowi.. ada swasembada pangan jokowi impor pangan ekonomi meroket jokowi ekonomi hancur utang untuk kebutuhan yang mendesak jokowi utang untuk proyek2 yg tak mendesak pinta jokowi (...)',negatif
5719,"b'Pengamat Bisnis Penerbangan AIAC, Arista Atmadjati, menilai belum ada kekompakan antara Menkeu Sri Mulyani dengan Menteri BUMN Erick Thohir. #KapitalismeRugikanBUMN #BUMNPerluSolusiIslam #IslamSelamatkanHartaRakyat'",negatif
20071,b'Pantesan hutang negara makin nambah.,negatif
7754,"b'Mulai beranda penuh sama media2 yg bahas AN = Anji, hey belum juga beres Wabup Sahinge, PPN sembako+sekolah, apalagi yang soal TWK KPK. Udah bener2 ter-distract negeri kita ini, entah sengaja atau nggk #BeraniJujurPecat #BerantasAksiPremanisme'",negatif
4166,b'Kemenkeu Berikan Beasiswa LPDP untuk Papua dan Papua Barat via @tribunnews',positif
4019,"b'Menurut Bamsoet, rencana mengenakan PPN terhadap sektor sembako dan pendidikan bertentangan dengan sila ke-5 Pancasila.",negatif
17748,b'@RD_4WR1212 Trobosan nggarong apbn',negatif
2114,"b'sehingga fasilitas pengecualian PPN atas barang/jasa tersebut tidak tepat sasaran. *Orang yang mampu bayar justru tidak membayar pajak karena mengonsumsi barang/jasa yang tidak dikenai PPN*. dasar itulah, ke depan PPN seyogianya dikenakan terhadap barang atau jasa premium'",positif
19986,b'itu pertanda negara ini kelilit hutang dan kas negara tidak bisa menutupi pembiyayan anggaran,negatif
18221,b'@DiantyYasmin3 yg didukung hti fpi dan pekaes serta cendana itu bakal jd presiden boneka dan negara bakal kembali ke era orba jahiliyah ...ala gubernur yg disetir tgupf..apbd jd bancakan',negatif
11498,"b'Kepala Badan Pengelola Keuangan Haji (BPKH) Anggito Abimanyu memastikan dana jemaah haji aman. Hal ini disampaikan Anggito paska Menteri Agama Yaqut Cholil Qoumas mengumumkan pembatalan keberangkatan jemaah haji 1442 H / 2021 M, di Jakarta.",positif
16398,"b'@Bocah_Sueb @Arrrnnnnnnnn @ceokjinhit @tvindonesiawkwk Banyak orang anti pajak, Padahal subsidi negara hampir semua dari pajak, listrik, BBM, gas, sembako dari pajak semua. APBN hampir 80% dari pajak.'",positif
15827,b'Penasaran? Ini Produsen Sepeda Asal Bandung yang Sudah Ekspor ke Berbagai Negara #kilatNews #beritaTerupdate #beritaTerkini',positif
7688,"b'@HunterJagar Esemka raib, tepuk tangan melesat, tepuk tangan banjir, tepuk tangan kena PPN12, mulai mikir kena PPN12, bingung , kena PPN12, takut buka celana'",negatif
12748,b'@Sesihel lebih baik PPN kena di barang impor deh dibandingkan sembako. kasihan yang ekonomi susah',negatif
4458,"b'@detikcom Rezim skrg menjabat 2 periode smakin canggih memperkaya diri n kubunya. Doeloe petani diperhatikan, koperasi membantu untk harga. Skarang saking perhatiannya beraspun mau Dipajak n bli mobil bebas pajak kelakuan 2 priode @PerekonomianRI @TitiekSoeharto @kemenkeu'",negatif
659,"b'@itsurboihyl @bingbinggrae @belerangalamiah Beras lokal yang bagus/prmium g kalah kok sama yang impor, kalau emang yang sekala produksinya masih medium/kecil kena PPN bakal ambyar dah , harga dasar pokok pasti juga makin mahal di produsen nya... pembeli pasti juga mikir 2x'",negatif
17963,"b'@geloraco Ngeri...yg begini BuzzerRp @eko_kuntadhi dan @Dennysiregar7 tidak ada gonggongan audit, padahal dia itu pejabat negara yang sumber pendapatnya dari APBN..#AuditDanaHaji'",negatif
9715,b'Pemerintah melanjutkan usulan revisi Undang-Undang Ketentuan Umum dan Tata Cara Perpajakan ke Dewan Perwakilan Rakyat. Tidak menyelesaikan masalah. #MajalahTempo',negatif
17550,"b'Ada jalan Negara bisa bayar hutang kurang dari 10 tahun kedepan, bahkan sekaligus bisa naikkan APBN diatas Rp 5000 trilyun dan akan meningkat terus minimal selama 30 tahun kedepan.'",positif
6427,b'Ketika Sri Mulyani Heran Draf PPN Sembako Bisa Bocor ke Publik banyak penghianat di Kemenkeu link untuk baca: aplikasi Play: Store:,negatif
5208,b'Ketua MPR meminta pemerintah membatalkan rencana menarik pajak pertambahan nilai (PPN) dari sembako dan pendidikan.,negatif
5101,"b'Sri Mulyani Kikuk, Draft RUU Sembako-Sekolah Kena PPN Bocor",negatif
865,b'Informasi yang beredar di masyarakat tentang pengenaan PPN sembako tidak utuh dan menyesatkan #BersatuIndonesiaTangguh #IndonesiaMaju,positif
5355,"b'@ochiefik @detikcom Elo yg goublok.. Bilang beritanya telat, padahal sri mulyani udah bilang itu benar adanya... Btw lu nyolong photo siapa? Kasian orangnya dapat jelek karna ketololan loe'",negatif
28,b'@BujangL61355854 Sama PPN sekolah.. Banyak hoax sekarang kata Sri Mulayani Soal Wacana PPN Sembako dan Sekolah. Jaga Nusantara,positif
8266,b'Bupati Aceh Barat Haji Ramli MS mengkhawatirkan wacana Kementerian Keuangan (Kemenkeu) mengenakan pajak pertambahan nilai (PPN) terhadap sembilan bahan pokok (sembako). #pajak #sembako #konomi #aceh #sumaid,negatif
2368,"b'@nuggr0h0 @Kurnia_arif @prastow Gini ya orang yang bayar pajak makin besar bukan berarti semakin heroik, itu kewajiban bagi orang yang nyari duit di sini. Coba liat realitanya apakah orang orang kaya bener bener bayar pajak? Banyak punya mobil mewah ga bayar tuh pajak, catut ktp orang miskin.'",negatif
1992,b'Pemerintah kayaknya butuh duit banget. Apa-apa jadi ada PPN nya.',negatif
2358,b'@geloraco Masa iya sih... utk mensejahtrakan rakyat perasaannya sekarang rakyat makin susah .... ntar lagi sembako kena pajak sekolah swasta kena pajak mungkin juga WC umum akan dikenain pajak',negatif
2767,"b'@siskaeee_ofc Biaya Melahirkan Bakal Bengkak karena Kena Pajak, ibu hamil protes",negatif
10845,b'Astaghfirullah.. melalui Kementerian Keuangan (Kemenkeu) tengah mengkaji pengenaan pajak pertambahan nilai (PPN) pada produk bahan pokok yang menjadi kebutuhan utama masyarakat. #MadamProfesor',negatif
958,"b'Watyutink - Soroti Pajak Sembako, Tokoh NU Usul Buzzer Kena PPN",negatif
19159,b'Memang kita tidak menafikan ramai pemimpin UMNO kaya raya dan jutawan. Ada tanah berhektar dalam dan luar negara. Sedihnya kekayaan mereka perolehi semasa memegang jawatan dalam parti bukan untuk rakyat sebaliknya untuk mereka sendiri.',negatif
7245,"b'@tribunnews AKAN TERJADI DEMO BESAR BESARAN APABILA TINGKAT KEBUTUHAN DASAR DIKENAKAN PAJAK, BUKANNYA MENUAI PERBAIKKAN EKONOMI JUSTRU AKAN TERJADI SEBALIKNYA, POLITIK EKONOMI DAN KEAMANAN AKAN DRATIS TURUN APABILA PEMERINTAH NEKAT MENGENAKAN PPN ATAS SEMBAKO DAN SEKOLAH. KEPUTUSAN BODOH'",negatif
268,b'Para peneliti mengatakan pengenaan PPN akan mengusik rasa keadilan karena mempengaruhi daya beli masyarakat sementara sebelumnya pemerintah justru melakukan relaksasi pajak pada penjualan mobil baru. #PenguasaPemerasRakyat #PenguasaPemerasRakyat,negatif
19193,"b' KPK berhasil membuat 350.273 pejabat negara melaporkan Laporan Harta Kekayaan Penyelenggara Negara dan mencapai 96, 23% MANTAP nich KPK, Berani Jujur itu Hebat",positif
19957,b'@korantempo Hutang negara + BUMN semakin meroket tp mrk dg berpesta pora membagi kue kekuasaan dg zholimnya....',negatif
456,"b""Isu #sembako kena #PPN membuat psikologi pasar terganggu. bahan #pangan sudah 'merangkak naik' dalam dua hari terakhir. @jokowi @WantimpresRI @DPR_RI @MasMansuri @DPP_IKAPPI",negatif
16109,b'Perbaikan ekonomi didorong oleh kinerja ekspor karena kenaikan permintaan dari Tiongkok. #PemulihanEkonomiNasional,positif
20075,"b'Menunggu kelanjutan info dari orang yang pernah ngemeng ada data 11T dana di LN di kantongnya, ntuh orang kemana ya skg ada yg tau ga? Kan wkt ntuh rame disiarkan tv nasional di Negara Api. Bakal lunas sih hutang Negara Api, cuma mslahnya Raja Api nya hilang ditelan boemi.",negatif
2639,"b'@oktariDY Itulah sebabnya menjaga kesehatan itu penting, dan karena kesehatan itu mahal. Apakah kesehatan ada PPN? Ttu tidak, kesehatan adalah milik sendiri, jika sakit juga milik sdri. Maka dr itu sayangi tubuh anda, sblm kesehatan ada pajak (PPN).'",negatif
2819,"b'@NebhukadNezhar @awemany HTI di bubarkan PKI di hidupkan, haji di rampok juga dana FPI, China di sembah menggunung mau wacanakan pajak pangan, kepala rezim planga plongo cuma sampah '",negatif
20394,b'@KompasTV Bukankah bpk ibu penyumbang hutang d negara ini..SM saja lah..',negatif
1129,"b'@geloraco Siapp...bang.. Rakyat dengan kenakan PPN utk sembako, PPN utk Sekolah an, Dana bansos di korupsi... bener2 mantap bang '",negatif
5454,"b'Sembako Akan Dipajaki, Sri Mulyani Disebut Mencoreng Citra Jokowi",negatif
19068,"b'Mari awali dg pembahasan paradigma. menjauhkan agama dari negara. Manusia buat aturan dan hukum sendiri. menyerahkan sumber2 ekonomi pada mekanisme pasar. Kekayaan alam dikuasai swasta bahkan asing. kalau tiba2 sembako mau dipajakin, itu konsekuensi.'",negatif
7857,b'Informasi yang beredar di masyarakat tentang pengenaan PPN sembako tidak utuh dan menyesatkan #BersatuIndonesiaTangguh #IndonesiaMaju,positif
1411,b'Semoga jalan munuju Tuhan dan kendaraannya tidak kena PPN,negatif
20041,"b'@alisyarief @jokowi Bagusnya nnti klo pergantian rezim itu utang negara diambil dr harta para penguasa rezim sebelumnya pk, djarah aja harta mrk smua buat byr hutang..'",negatif
11163,b'Staf Khusus Menteri Keuangan Bidang Komunikasi Strategis Yustinus Prastowo memastikan rencana pengenaan Pajak Pertambahan Nilai (PPN) sembako hingga sekolah tak akan dilakukan tahun ini.,positif
16614,b'Kereen... bahas dong apbn pemerintah kondisinya kek apa sih?',positif
9371,"b'@kring_pajak min djp eform eror terus ini min,mau hit pph 23",negatif
16767,"b'Pajak tinggi itu bagus buat kita, di eropa juga pajaknya tinggi kok, pajak itu buat apbn supaya pembangunan tetap berlanjut #bismillah #komisaris'",positif
16629,"b'Boleh usul ke Bu SMI agar menerbitkan Surat Utang Negara edisi BTS, Mas @prastow? Kayaknya bakal laku keras dibeli Army. Lumayan buat menutup defisit APBN :D'",positif
17048,"b'UTANG Bengkak APBN Mungkret Rakyat Tanggung Beban, Beras,Bawang,Cabai Bumbu Dapur Kena Pajak ? Daftar Sembako yang Bakal Kena Pajak: Buah Hingga Sayuran",negatif
17271,"b"" Indikatornya 'DANA HAJI' Aman atau tidak aman gampang! ada yg suka bilang2 Prudent (aman) tapi ekonomi ngos2an juga.. bayar bunga utang pakai utang.. Wakaf aja dipakai kok.. Jadi benarkah dana haji aman?? --> @RamliRizal""",negatif
754,b'Nanti makin banyak orang yang pake gnj karena stress ngebaca berita ppn. Gitu nggak sih mainnya?',negatif
19364,b'@muhamaddaudabd3 @LaPinturicchio @soetidjam @Natali_Cristi3n Coba kau baca dulu drun.......biar kelihatan seberapa dongo nya elo.....,negatif
7271,b'Sri Mulyani Minta Masyarakat Tak Termakan Hoaks soal PPN Sembako Nusantara,positif
2791,"b'@geloraco Biaya Melahirkan Bakal Bengkak karena Kena Pajak, ibu hamil protes",negatif
17951,"b'@angkvgadang Rakyat alias pelanggan BUMN kyk nya bayar mulu tiap pakai produk dan jasa BUMN, tapi tiap tahun rugi mulu, nagih APBN nyedot pajak.. kali bayar nya dong rakyat.. inih disebut bernegara pak @RamliRizal ??",negatif
17640,"b'APBN kita telah bekerja keras dan berhasil menahan kontraksi ekonomi lebih dalam akibat tekanan pandemi Covid-19. Negara tumbuh cukup tinggi, dengan didorong pertumbuhan belanja barang, belanja modal, dan belanja bansos.",positif
8901,"b'@CNNIndonesia Memang sembako nantinya akan jadi barang mewah, makanya sdah disiapin ppnbm nya... bakal ada yg jual telur black market yg ga pake ppn,'",negatif
11430,b'Sri Mulyani menambahkan rencana penambahan kurikulum di STAN ini juga akan diawasi oleh Wakil Menteri Keuangan Suahasil Nazara #SemangatPulihkanRI,positif
4751,"b'Ada Duitnya ga ya?!? PT (Persero) R. Wahyu Suparyono meminta agar pemerintah dalam hal ini Kementerian Keuangan (Kemenkeu) membayar dana past service liability (UPSL). Totalnya, mencapai Rp6,4 triliun.",negatif
16140,b'@abdulfa11764461 Bayar bunga utang saja dari hasil ngutang sangat berbahaya sekali keuangan APBN. utang pokok bisa kebayar atau tidak.',negatif
1713,"b'PPN sembako 12%, PPN BTS meal 10%... Lalu masih waras?'",negatif
667,b'@fadlizon @Ameeranti Pemerintah sudah sangat tidak punya hati ketika akan tetapkan PPN Sembako dan Sekolah',negatif
20616,b'@RamliRizal Indonesia negara kaya akan SDA nya. Kenapa harus hutang mulu. Ayo dong berani printing money. Yakin lah tidak akan inflasi. Untuk lebih jelasnya tonton YT bossman mardigu.',negatif
1178,b'@prastow Sebenarnya sederhana saja. Kenaikan pajak/pengenaan PPN akan berujung pada kenaikan harga .',negatif
7529,b'PEMERINTAH BERENCANA MENGENAKAN PAJAK SEMBAKO,negatif
53,b'Sri Mulyani Minta Masyarakat Tak Termakan Hoaks soal PPN Sembako . Nusantara,positif
19821,"b'@hukumdan_ Spertinya bakal ada proyek Chin* disana. Biaya dari Chin* (aka. Utang), Pekerja dari Chin*(Syarat Utang), Hasilnya Untuk Chin* (Ndak bisa bayar Hutang). (Utang ndak Lunas, Infrastruktur di ambil), kok jadi mirip Leasing yak. Leasing skala Negara'",negatif
7730,"b'Berdasar kondisi tersebut, pemerintah sedang menyiapkan reformasi sistem PPN. akan tetap mengedepankan asas keadilan untuk setiap kebijakan perpajakan termasuk pengenaan PPN atas sembako ini. kasih telah menyimak ya, #KawanPajak.",positif
7083,b'Masyarakat janga termakan isu Hoax soal PPN sembako. Nusantara,positif
4309,b'PP Muhammadiyah Menolak Kebijakan PPN Pendidikan @MPSMuhammadiyah @kemenkeu @jokowi',negatif
8673,"b'Kata nya skrng sembako kena pajak, orang melahirkan kena pajak, klo yg blm menikah kena pajak juga ga ya '",negatif
6122,"b'Watyutink - Berdalih Etika Politik, Sri Mulyani Enggan Jelaskan Soal Pajak Sembako Secara Rinci",negatif
17806,b'@didienAZHAR Semua tergntung dari neraca APBN rugi ratusan triliun ga pantas di sebut perusahan...pasti dana hji sebagian juga buat tombokan @jokowi tahun depan haji bisa di selenggarakan tahun depannya lagi ga bisa di selenggarakan cara halus buat nenangin umat islam',negatif
5300,"b'Karunyanya... kejar setoran PPN Sembako, Anggota DPR: Sri Mulyani Mulai Lelah Mencintai Negeri Ini - Wanheart News",negatif
7639,b'Demokrat Tolak PPN Sembako karena hanya akan menambah kesengsaraan rakyat kecil!,negatif
6178,"b'Watyutink - Sri Mulyani Bakal Pungut Pajak Sembako, Politisi Demokrat: Dia Lupa Dulu Pernah Miskin",negatif
7037,b'Tolong lebih kreatif bu SMI @KemenkeuRI,negatif
1105,b'@idtodayco PPN ..pajak pertambahan nilai.... Coba buk Mentri artikan lagi padi jadi beras oke lah berubah...tomat...cabai...sayur itu jadi apa? Ikan jadi apa...ikan ttp ikan tidak jdi daging kok kna ppn',negatif
10717,"b'Kementerian Keuangan sudah senada dengan kami, bahwa PPnBM DTP dapat diperpanjang lagi guys #NegeriPulihDenganVaksin",positif
1310,"b'Semua akan di kena PPN mulai dr Sembako,Pendidikan Rumah Bersalin entah apa lagi selanjutnya??? @PDemokrat @AgusYudhoyono @teukuriefky_1 @akang_hero Demokrat Pamekasan Tegas Menolak Rencana Pemerintah Berlakukan Pajak di Tiga Sektor",negatif
18920,b'Badan Pengelolaan Keuangan dan Aset Daerah (BPKAD) Provinsi Lampung menyebut serapan anggaran Provinsi Lampung saat ini mencapai 35%. #BPKAD #lampung #asetdaerah #APBDlampung #serapanAPBD #lampostco,positif
11448,"b""Jika sampai terjadi PPN diberlakukan terhadap jenis-jenis kebutuhan pokok masyarakat yang sebelumnya tak kena PPN seperti diatur dalam Peraturan Menteri Keuangan nomor 116/PMK.010/2017, maka artinya 'kebijakan mencekik' itu akan semakin nyata adanya.",negatif
15246,b'@Puguh3handoko Saking berhasilnya pak Soeharto sampe ekspor tenaga pengajar..lah skrg jgn kan ekspor tenaga pengajar peringkat kampus aja kalah dr Malaysia dan Filipina,negatif
6966,"b'Staf Khusus Menkeu Bidang Komunikasi Strategis, Yustinus Prastowo, menjelaskan soal rencana sembako akan dikenakan pajak.",positif
11920,"b'Kegiatan kunjungan sekaligus menjalin silaturahmi antar instansi pemerintah khususnya di di bidang maritim, Bea Cukai Tarakan yang diwakili langsung oleh Kepala Kantor,",positif
19863,"b'@ExKSCIP @whakimi69_ @IsmailSabri60 @NajibRazak Kemungkinan besar lah, Tun je yang mengajar kalau bodoh jgn mengaku. Salahkan Najib, hutang negara zaman dia naik pon Najib kena Zaman Najib je rakyat rasa senang tkyah minta bantuan tetau dh di listkan'",negatif
20395,"b'@Tito92567372 @KompasTV Hutang Produktif mas, ente nda pernah Belajar ekonomi ? Open minded jangan culas. Apa yang sudah anda Berikan untuk negara kecuali nyinyir.'",positif
13939,b'@BossTemlen @__Sridiana_3va anak muda sekarang bangga bisa impor...lalu jual',negatif
11570,"b'Kedua negara sepakat dalam membangun kerja sama yang saling menguntungkan yang terkait dengan BUMN, keuangan, investasi, kesehatan & kemaritiman. pertemuan ini, Menteri BUMN menyampaikan bahwa di sektor BUMN, Indonesia & Cina telah menjalin sejumlah kesepakatan penting.'",positif
1516,"b'@DitjenPajakRI Tdk tepat sasaran itu kegagalan kalian, tp klo sembako dipukul rata kena ppn, kenapa kita yg ekonomi menengah kena apesnya? pajak digedein, berantas korupsi aja di kuatin. dihukum ringan, ga dimiskinkan, keluar penjara msh jd pejabat. ga korupsi mulu?'",negatif
4963,"b'Kemenkeu: Penjualan CWLS Capai Rp24,14 Miliar",positif
7054,b'@EdiMahaMG Jgn terlalu diributkan! Klo kita pd ribut masalah ginian tiba sembako udah dipajakin gimana? Apa ga kaget?',negatif
11626,b'Bea Cukai Fasilitasi Impor Vaksin -19,positif
1236,"b'PPN 12%, IMPOR PANGAN SEMAKIN MENGGILA, PRODUK DALAM NEGERI SEMAKIN LEMAH ""Impor akan semakin deras masuk ke Indonesia, produk petani akan semakin melemah dan akhirnya PPN 12% menjadi mesin pembunuh ekonomi rakyat kecil"" ~ Riyono :",negatif
71,"b'Tenang, sekolah hingga perguruan tinggi tak dikenakan PPN. Jaga Nusantara",positif
11419,b'@KemenkeuRI Menteri Keuangan Sri Mulyani Indrawati untuk President Indonesia 2024 onwards',positif
5967,"b""Sri Mulyani: 'PPnBM Diberi Insentif, Sembako Kena Pajak' Jadi Teknik Hoaks yang Bagus Provokasi",positif
5472,"b'Geger Pajak Sembako hingga Biaya Sekolah, Sri Mulyani Didesak Tarik RUU KUP",negatif
20427,"b'@AliNgabalinNew @terkinidotid Rakyat akan amat sangat menghargai, dan dicatat dalam sejarah, apabila NKRI menjadi menjadi Negara Piutang, Rakyat tidak punya beban Hutang Rezim, itu Namanya Gemah Ripah Loh JiNawi.'",negatif
367,b'@EmillyLuwita46 @DetaqDenny Kalau menteri sudah bingung bagaimana nasib kami yang rakyat jelata ?,negatif
2360,b'Jngn suka bikin wacana yg merugikan rakyat... Udh sembako mahal di tmbah pjak jd tmbh mahal... Apa udh ga ada yg lain lagi buat di pajakin sampe sembako mau di bikin pajak jg ?,negatif
10690,b'penyemangat kala muak dgn perpajakan,negatif
14764,"b'Dari bulan ke bulan, perkembangan perekonomian Provinsi Lampung di tahun 2021 kian mengalami peningkatan yang menggembirakan, terutama disektor ekspor-impor, sektor pertanian yang diukur melalui Nilai Tukar Petani (NTP) dan perkembangan Inflasi Lampung'",positif
6288,"b'Duh, pemerintah gelap mata bgt, ya. Bungkus kata2 manis tetap tak buat kebijakan yg mengoyak rasa keadilan masyarakat dpt dibenarkan. Rakyat sedang susah, sembako&pendidikan malah mau dipajaki. @PDemokrat menolak keras rencana pemerintah ini.",negatif
12648,"b'Pernah denger teman-teman yang usahanya berkaitan dengan bahan-bahan impor (yang emang ga ada di sini), mereka lebih memilih terbang ke Singapore, bongkar muat, terus kirim dari Singapore ke Indonesia. smooth katanya prosesnya. di Australia Utara kan emang beda.",negatif
2376,"b'Yang korupsi para pejabat berdasi, yang membuat kesepakatan pemerintah, yang menikmati para elite, yg dibejek bejek pajak teuteup rakyat.",negatif
8616,b'Dapat makan saja sudah syukur. Eh malah sembako mau dipajaki. Semestinya sembako disubsidi bos..',negatif
1649,b'Sembako kena PPN.. yg mau ke Bali disubsidi..,negatif
2817,"b'@txtdarigajelas Biaya Melahirkan Bakal Bengkak karena Kena Pajak, ibu hamil protes",negatif
10878,"b'Mungkin saja, kami lagi bangun itu. Nama jabatannya dipikirkan bersama, tapi yang jelas di Kementerian Keuangan sedang (siapkan) itu #SemangatPulihkanRI #T12",positif
5938,b'Sri Mulyani Balas Sindiran PPNBM dan PPN Sembako: Hoaks Bagus - Tolak Provokasi,positif
16282,"b'@fadlizon @IkmDpp Nah gitu dong, satu lagi Pak. Gaji bapak dipangkas untuk meringankan beban APBN. Ok Pak?'",negatif
5589,b'Menteri Keuangan berpikir kebijakan pemerintah utk kalangan atas tdk ada kaitannya dgn kebijakan utk rakyat & krnnya tdk bisa dibenturkan. Lalu mengapa Menteri msh percaya & krnnya msh menerapkan teori trickle down effect?,negatif
4479,"b'hari gini nampaknya apapun bocor, karena memang ASN nya berkhianat pada Negara bocor bocor nanti apalagi yg bocor",negatif
3139,b'Lrt bukannya semua org kaya ga bayar pajak ya',negatif
3830,"b""@bertanyarl ini lagi rame apa apa kena pajak gak sih? menurutku coba kita cari tau apa yg bikin 'semuanya' kena pajak. maybe kita ga sadar kalo negara kita lagi sangat kekurangan di pandemi ini krn orang orang yg ngeluh ini itu tapi gamau taat protokol. pemerintah selalu salah dimata rakyat.""",positif
5832,b'@Amal_Alghozali Negara harusnya menjamin KEBUTUHAN DASAR rakyatnya: SANDANG PANGAN DAN PENDIDIKAN. harusnya malah disubsidi semuanya. Mulyani itu warga negara Indonesia bukan sih!!! terbaik dengkulmu!!! Angg.DPR yg nantinya setuju semoga dilaknat ALLAH. Gembung perut kalian.',negatif
226,"b'Tolak PPN untuk sembako,sekolah t persalinan !!!",negatif
15600,"b'Perpanjang Kerja Sama, Kementan: Chile Pintu Masuk Ekspor RI ke Amerika Latin | HIS Consulting selengkapnya di",positif
3851,"b'mulai sekarang hati hati kalau mau bilang ""keluarga adalah harta paling berhaga"". Takut kena pajak '",negatif
3726,"b'Yang tak kalah berbahaya yaitu mendorong pemerintah mencari sumber pembiayaan lain, seperti lewat utang, peningkatan pajak, dan peningkatan biaya produk barang milik umum yang dimiliki oleh swasta. #BUMNPerluSolusiIslam #IslamSelamatkanHartaRakyat #KapitalismeRugikanBUMN'",negatif
6560,"b'Sri mulyani prestasi nya ya cuma minjem duit, jilat pantat imf, sm world bank dan segala ditarikin pajak.'",negatif
20127,b'@hukumdan_ @Reiza_Patters @prastow Tetep jajaran menkeu skg menurut ane adalah org2 terbodoh krn mereka2 khusus y doi gk mikir nawacita y jokowi tdk akan menambah hutang...skg bkn hutan negara aja nambh di rezim skg tp semua lini mau dipajakin..tanda y negara sdg bokek..',negatif
7758,b'@biwlkinpipi Dr pd tagih sembako',negatif
12597,b'Rizal Ramli Soal Jusuf Kalla: Dipecat Gus Dur karena Main Impor Beras -,negatif
8904,"b'@prastow Tp terkini saya membaca dr akun @DitjenPajakRI hal itu ttp dikenakan biaya pajak (bkn sekedar pencatatan saja dan diberikan pajak 0%). Skrng muncul alasan baru lagi, pengenaan pajak buat sembako dan biaya pendidikan Untuk KEADILAN. Jd mana yg bener mas?",negatif
20350,b'@BossTemlen @HambaAllah_411 Hasil nya hutang negara bengkak #SekalianAjaKentutDipajakin #SekalianAjaKentutDipajakin',negatif
7858,b'Informasi yang beredar di masyarakat tentang pengenaan PPN sembako tidak utuh dan menyesatkan #BersatuIndonesiaTangguh #IndonesiaMaju,positif
19235,b'@4Y4NKZ Mantap ne @Menkeu kekayaan negara hrs dikembalikan',positif
11069,"b'Lizal lamli gede bacot cuma menjabat dua bulan jadi Menteri Keuangan dan Menteri Perekonomian cuma 10 bulan. Kemudian di zaman Jokowi, menjabat sebagai Menko Kemaritiman cuma 10 bulan saja apa hebatnya",negatif
20633,"b'@txtdarikorporat hmm gabut nih, lunasin hutang negara ah'",negatif
13061,b'Ooo ternyata kemarin impor besar2an ppn mo di kenakan to? panen besar lagi nih?',negatif
4041,b'@liputan6dotcom Apakah orang ini yg jadi arsitek kebijakan gak populis di Kemenkeu?',negatif
9124,b'#TolakPajakSembako -baru ini pemerintah merencanakan memberlakukan PPN untuk sembako dalam pasal 4A draf revisi UU No. 6/1983 tentang Ketentuan Umum dan Tata Cara Perpajakan (KUP) terdapat penghapusan barang kebutuhan pokok dan barang hasil pertambangan atau pengeboran...,negatif
